parking,day,month,year,hour,holiday,day_of_week,school_day,check_in,check_out,temperature,humidity
RINCON,30,12,2022,16,No,V,No,128,166,22.0,60.0
RINCON,30,12,2022,17,No,V,No,128,111,22.0,60.0
RINCON,30,12,2022,18,No,V,No,215,140,21.0,73.0
RINCON,30,12,2022,19,No,V,No,196,140,21.0,60.0
RINCON,30,12,2022,20,No,V,No,85,99,21.0,60.0
RINCON,30,12,2022,21,No,V,No,48,137,20.0,68.0
RINCON,30,12,2022,22,No,V,No,10,335,19.0,73.0
RINCON,30,12,2022,23,No,V,No,8,116,19.0,73.0
RINCON,31,12,2022,0,No,S,No,4,97,18.0,83.0
RINCON,31,12,2022,1,No,S,No,4,34,19.0,68.0
RINCON,31,12,2022,2,No,S,No,2,11,20.0,60.0
RINCON,31,12,2022,3,No,S,No,1,5,19.0,64.0
RINCON,31,12,2022,4,No,S,No,8,3,19.0,64.0
RINCON,31,12,2022,5,No,S,No,37,1,19.0,64.0
RINCON,31,12,2022,6,No,S,No,31,1,19.0,64.0
RINCON,31,12,2022,7,No,S,No,49,2,18.0,73.0
RINCON,31,12,2022,8,No,S,No,96,7,19.0,68.0
RINCON,31,12,2022,9,No,S,No,157,28,21.0,60.0
RINCON,31,12,2022,10,No,S,No,118,51,22.0,57.0
RINCON,31,12,2022,11,No,S,No,171,70,23.0,47.0
RINCON,31,12,2022,12,No,S,No,229,94,23.0,53.0
RINCON,31,12,2022,13,No,S,No,149,99,23.0,57.0
RINCON,31,12,2022,14,No,S,No,104,105,23.0,57.0
RINCON,31,12,2022,15,No,S,No,112,168,23.0,61.0
RINCON,31,12,2022,16,No,S,No,70,150,22.0,64.0
RINCON,31,12,2022,17,No,S,No,57,115,21.0,73.0
RINCON,31,12,2022,18,No,S,No,22,182,20.0,78.0
RINCON,31,12,2022,19,No,S,No,30,136,19.0,78.0
RINCON,31,12,2022,20,No,S,No,39,134,18.0,83.0
RINCON,31,12,2022,21,No,S,No,61,20,18.0,83.0
RINCON,31,12,2022,22,No,S,No,57,5,18.0,83.0
RINCON,31,12,2022,23,No,S,No,158,6,18.0,88.0
SANAPU,1,12,2022,0,No,J,Sí,0,4,19.0,64.0
SANAPU,1,12,2022,5,No,J,Sí,2,0,19.0,64.0
SANAPU,1,12,2022,6,No,J,Sí,7,5,19.0,68.0
SANAPU,1,12,2022,7,No,J,Sí,16,4,20.0,60.0
SANAPU,1,12,2022,8,No,J,Sí,23,10,20.0,56.0
SANAPU,1,12,2022,9,No,J,Sí,12,3,21.0,53.0
SANAPU,1,12,2022,10,No,J,Sí,10,11,22.0,50.0
SANAPU,1,12,2022,11,No,J,Sí,19,10,23.0,50.0
SANAPU,1,12,2022,12,No,J,Sí,10,11,24.0,50.0
SANAPU,1,12,2022,13,No,J,Sí,11,15,23.0,57.0
SANAPU,1,12,2022,14,No,J,Sí,21,10,23.0,53.0
SANAPU,1,12,2022,15,No,J,Sí,11,16,24.0,50.0
SANAPU,1,12,2022,16,No,J,Sí,22,11,23.0,53.0
SANAPU,1,12,2022,17,No,J,Sí,10,15,22.0,60.0
SANAPU,1,12,2022,18,No,J,Sí,11,12,22.0,57.0
SANAPU,1,12,2022,19,No,J,Sí,11,18,21.0,64.0
SANAPU,1,12,2022,20,No,J,Sí,9,17,20.0,78.0
SANAPU,1,12,2022,21,No,J,Sí,9,18,20.0,78.0
SANAPU,1,12,2022,22,No,J,Sí,7,7,20.0,78.0
SANAPU,1,12,2022,23,No,J,Sí,3,5,20.0,73.0
SANAPU,2,12,2022,0,No,V,Sí,6,5,19.0,78.0
SANAPU,2,12,2022,1,No,V,Sí,5,1,19.0,78.0
SANAPU,2,12,2022,2,No,V,Sí,1,6,18.0,77.0
SANAPU,2,12,2022,3,No,V,Sí,0,8,18.0,73.0
SANAPU,2,12,2022,4,No,V,Sí,1,8,19.0,78.0
SANAPU,2,12,2022,5,No,V,Sí,1,6,19.0,78.0
SANAPU,2,12,2022,6,No,V,Sí,5,5,18.0,94.0
SANAPU,2,12,2022,7,No,V,Sí,19,6,18.0,94.0
SANAPU,2,12,2022,8,No,V,Sí,14,5,19.0,88.0
SANAPU,2,12,2022,9,No,V,Sí,14,7,20.0,78.0
SANAPU,2,12,2022,10,No,V,Sí,22,3,22.0,69.0
SANAPU,2,12,2022,11,No,V,Sí,13,5,22.0,69.0
SANAPU,2,12,2022,12,No,V,Sí,20,7,24.0,61.0
SANAPU,2,12,2022,13,No,V,Sí,46,21,24.0,50.0
SANAPU,2,12,2022,14,No,V,Sí,62,22,24.0,50.0
SANAPU,2,12,2022,15,No,V,Sí,36,24,24.0,50.0
SANAPU,2,12,2022,16,No,V,Sí,23,24,23.0,53.0
SANAPU,2,12,2022,17,No,V,Sí,22,26,20.0,83.0
SANAPU,2,12,2022,18,No,V,Sí,22,27,20.0,78.0
SANAPU,2,12,2022,19,No,V,Sí,31,20,20.0,73.0
SANAPU,2,12,2022,20,No,V,Sí,27,28,20.0,73.0
SANAPU,2,12,2022,21,No,V,Sí,57,30,19.0,78.0
SANAPU,2,12,2022,22,No,V,Sí,20,35,19.0,78.0
SANAPU,2,12,2022,23,No,V,Sí,17,20,19.0,73.0
SANAPU,3,12,2022,0,No,S,No,15,30,18.0,77.0
SANAPU,3,12,2022,1,No,S,No,2,20,18.0,88.0
SANAPU,3,12,2022,2,No,S,No,3,23,19.0,73.0
SANAPU,3,12,2022,3,No,S,No,0,24,19.0,73.0
SANAPU,3,12,2022,4,No,S,No,1,18,19.0,73.0
SANAPU,3,12,2022,5,No,S,No,2,19,18.0,77.0
SANAPU,3,12,2022,6,No,S,No,4,10,19.0,73.0
SANAPU,3,12,2022,7,No,S,No,3,5,19.0,78.0
SANAPU,3,12,2022,8,No,S,No,14,4,20.0,73.0
SANAPU,3,12,2022,9,No,S,No,22,8,19.0,83.0
SANAPU,3,12,2022,10,No,S,No,32,5,20.0,78.0
SANAPU,3,12,2022,11,No,S,No,28,12,21.0,73.0
SANAPU,3,12,2022,12,No,S,No,19,25,21.0,73.0
SANAPU,3,12,2022,13,No,S,No,19,33,20.0,78.0
SANAPU,3,12,2022,14,No,S,No,20,15,19.0,94.0
SANAPU,3,12,2022,15,No,S,No,16,25,18.0,94.0
SANAPU,3,12,2022,16,No,S,No,19,18,18.0,94.0
SANAPU,3,12,2022,17,No,S,No,13,18,18.0,88.0
SANAPU,3,12,2022,18,No,S,No,11,9,18.0,88.0
SANAPU,3,12,2022,19,No,S,No,21,13,18.0,88.0
SANAPU,3,12,2022,20,No,S,No,44,11,18.0,83.0
SANAPU,3,12,2022,21,No,S,No,34,25,19.0,78.0
SANAPU,3,12,2022,22,No,S,No,36,17,18.0,88.0
SANAPU,3,12,2022,23,No,S,No,30,17,18.0,88.0
SANAPU,4,12,2022,0,No,D,No,45,22,19.0,83.0
SANAPU,4,12,2022,1,No,D,No,21,38,19.0,83.0
SANAPU,4,12,2022,2,No,D,No,7,27,18.0,88.0
SANAPU,4,12,2022,3,No,D,No,0,20,18.0,94.0
SANAPU,4,12,2022,4,No,D,No,0,20,18.0,94.0
SANAPU,4,12,2022,5,No,D,No,2,29,18.0,88.0
SANAPU,4,12,2022,6,No,D,No,1,21,18.0,88.0
SANAPU,4,12,2022,7,No,D,No,4,13,18.0,88.0
SANAPU,4,12,2022,8,No,D,No,9,6,18.0,94.0
SANAPU,4,12,2022,9,No,D,No,31,9,20.0,78.0
SANAPU,4,12,2022,10,No,D,No,28,7,21.0,73.0
SANAPU,4,12,2022,11,No,D,No,91,14,22.0,64.0
SANAPU,4,12,2022,12,No,D,No,57,26,23.0,61.0
SANAPU,4,12,2022,13,No,D,No,57,57,23.0,57.0
SANAPU,4,12,2022,14,No,D,No,37,62,25.0,44.0
SANAPU,4,12,2022,15,No,D,No,16,35,23.0,50.0
SANAPU,4,12,2022,16,No,D,No,9,47,23.0,57.0
SANAPU,4,12,2022,17,No,D,No,41,50,22.0,60.0
SANAPU,4,12,2022,18,No,D,No,36,39,21.0,64.0
SANAPU,4,12,2022,19,No,D,No,18,39,20.0,68.0
SANAPU,4,12,2022,20,No,D,No,11,29,20.0,68.0
SANAPU,4,12,2022,21,No,D,No,3,28,20.0,78.0
SANAPU,4,12,2022,22,No,D,No,4,16,20.0,73.0
SANAPU,4,12,2022,23,No,D,No,2,14,20.0,73.0
SANAPU,5,12,2022,0,No,L,Sí,1,10,20.0,83.0
SANAPU,5,12,2022,1,No,L,Sí,1,2,20.0,78.0
SANAPU,5,12,2022,2,No,L,Sí,0,2,20.0,73.0
SANAPU,5,12,2022,6,No,L,Sí,3,1,20.0,68.0
SANAPU,5,12,2022,7,No,L,Sí,12,0,20.0,68.0
SANAPU,5,12,2022,8,No,L,Sí,15,3,20.0,73.0
SANAPU,5,12,2022,9,No,L,Sí,32,6,22.0,64.0
SANAPU,5,12,2022,10,No,L,Sí,29,11,24.0,54.0
SANAPU,5,12,2022,11,No,L,Sí,32,11,24.0,54.0
SANAPU,5,12,2022,12,No,L,Sí,25,24,24.0,61.0
SANAPU,5,12,2022,13,No,L,Sí,16,26,24.0,65.0
SANAPU,5,12,2022,14,No,L,Sí,20,33,24.0,61.0
SANAPU,5,12,2022,15,No,L,Sí,17,23,24.0,61.0
SANAPU,5,12,2022,16,No,L,Sí,22,24,23.0,69.0
SANAPU,5,12,2022,17,No,L,Sí,18,24,22.0,78.0
SANAPU,5,12,2022,18,No,L,Sí,14,20,22.0,73.0
SANAPU,5,12,2022,19,No,L,Sí,19,15,22.0,73.0
SANAPU,5,12,2022,20,No,L,Sí,18,16,21.0,83.0
SANAPU,5,12,2022,21,No,L,Sí,22,15,21.0,78.0
SANAPU,5,12,2022,22,No,L,Sí,14,8,20.0,83.0
SANAPU,5,12,2022,23,No,L,Sí,18,9,20.0,83.0
SANAPU,6,12,2022,0,Sí,M,No,9,13,19.0,88.0
SANAPU,6,12,2022,1,Sí,M,No,5,14,19.0,83.0
SANAPU,6,12,2022,2,Sí,M,No,1,7,18.0,88.0
SANAPU,6,12,2022,3,Sí,M,No,0,11,18.0,83.0
SANAPU,6,12,2022,4,Sí,M,No,0,9,17.0,82.0
SANAPU,6,12,2022,5,Sí,M,No,1,11,18.0,77.0
SANAPU,6,12,2022,6,Sí,M,No,3,7,17.0,82.0
SANAPU,6,12,2022,7,Sí,M,No,4,5,18.0,73.0
SANAPU,6,12,2022,8,Sí,M,No,6,1,19.0,68.0
SANAPU,6,12,2022,9,Sí,M,No,23,6,22.0,69.0
SANAPU,6,12,2022,10,Sí,M,No,50,9,22.0,69.0
SANAPU,6,12,2022,11,Sí,M,No,39,15,23.0,69.0
SANAPU,6,12,2022,12,Sí,M,No,47,30,24.0,61.0
SANAPU,6,12,2022,13,Sí,M,No,31,44,24.0,65.0
SANAPU,6,12,2022,14,Sí,M,No,21,35,24.0,69.0
SANAPU,6,12,2022,15,Sí,M,No,15,20,23.0,65.0
SANAPU,6,12,2022,16,Sí,M,No,9,23,23.0,69.0
SANAPU,6,12,2022,17,Sí,M,No,17,20,23.0,65.0
SANAPU,6,12,2022,18,Sí,M,No,31,24,22.0,69.0
SANAPU,6,12,2022,19,Sí,M,No,21,19,21.0,73.0
SANAPU,6,12,2022,20,Sí,M,No,10,21,20.0,83.0
SANAPU,6,12,2022,21,Sí,M,No,6,22,20.0,83.0
SANAPU,6,12,2022,22,Sí,M,No,3,26,20.0,78.0
SANAPU,6,12,2022,23,Sí,M,No,2,11,20.0,78.0
SANAPU,7,12,2022,0,No,X,No,2,6,20.0,78.0
SANAPU,7,12,2022,2,No,X,No,0,4,20.0,73.0
SANAPU,7,12,2022,5,No,X,No,2,0,18.0,73.0
SANAPU,7,12,2022,6,No,X,No,7,6,18.0,73.0
SANAPU,7,12,2022,7,No,X,No,9,7,19.0,68.0
SANAPU,7,12,2022,8,No,X,No,10,3,20.0,64.0
SANAPU,7,12,2022,9,No,X,No,16,7,22.0,60.0
SANAPU,7,12,2022,10,No,X,No,60,7,22.0,57.0
SANAPU,7,12,2022,11,No,X,No,77,14,22.0,64.0
SANAPU,7,12,2022,12,No,X,No,48,40,23.0,65.0
SANAPU,7,12,2022,13,No,X,No,39,56,24.0,61.0
SANAPU,7,12,2022,14,No,X,No,33,41,23.0,73.0
SANAPU,7,12,2022,15,No,X,No,29,47,23.0,73.0
SANAPU,7,12,2022,16,No,X,No,22,37,21.0,94.0
SANAPU,7,12,2022,17,No,X,No,22,43,21.0,88.0
SANAPU,7,12,2022,18,No,X,No,20,24,21.0,94.0
SANAPU,7,12,2022,19,No,X,No,25,18,22.0,88.0
SANAPU,7,12,2022,20,No,X,No,42,18,22.0,88.0
SANAPU,7,12,2022,21,No,X,No,25,18,22.0,88.0
SANAPU,7,12,2022,22,No,X,No,19,23,21.0,73.0
SANAPU,7,12,2022,23,No,X,No,12,16,22.0,83.0
SANAPU,8,12,2022,0,Sí,J,No,17,21,21.0,83.0
SANAPU,8,12,2022,1,Sí,J,No,6,19,20.0,100.0
SANAPU,8,12,2022,2,Sí,J,No,3,10,21.0,88.0
SANAPU,8,12,2022,3,Sí,J,No,0,17,20.0,94.0
SANAPU,8,12,2022,4,Sí,J,No,0,13,20.0,94.0
SANAPU,8,12,2022,5,Sí,J,No,0,11,20.0,88.0
SANAPU,8,12,2022,6,Sí,J,No,1,11,21.0,88.0
SANAPU,8,12,2022,7,Sí,J,No,5,2,21.0,94.0
SANAPU,8,12,2022,8,Sí,J,No,5,9,21.0,94.0
SANAPU,8,12,2022,9,Sí,J,No,12,5,22.0,88.0
SANAPU,8,12,2022,10,Sí,J,No,20,7,22.0,88.0
SANAPU,8,12,2022,11,Sí,J,No,55,8,23.0,83.0
SANAPU,8,12,2022,12,Sí,J,No,41,13,24.0,74.0
SANAPU,8,12,2022,13,Sí,J,No,47,28,25.0,69.0
SANAPU,8,12,2022,14,Sí,J,No,24,37,24.0,74.0
SANAPU,8,12,2022,15,Sí,J,No,18,28,23.0,78.0
SANAPU,8,12,2022,16,Sí,J,No,16,31,23.0,73.0
SANAPU,8,12,2022,17,Sí,J,No,44,29,23.0,73.0
SANAPU,8,12,2022,18,Sí,J,No,45,19,22.0,78.0
SANAPU,8,12,2022,19,Sí,J,No,31,34,22.0,78.0
SANAPU,8,12,2022,20,Sí,J,No,22,35,21.0,83.0
SANAPU,8,12,2022,21,Sí,J,No,17,47,21.0,83.0
SANAPU,8,12,2022,22,Sí,J,No,8,40,21.0,83.0
SANAPU,8,12,2022,23,Sí,J,No,13,32,21.0,83.0
SANAPU,9,12,2022,0,No,V,Sí,6,14,21.0,88.0
SANAPU,9,12,2022,1,No,V,Sí,2,6,20.0,94.0
SANAPU,9,12,2022,2,No,V,Sí,1,0,21.0,88.0
SANAPU,9,12,2022,3,No,V,Sí,1,4,21.0,88.0
SANAPU,9,12,2022,4,No,V,Sí,0,5,20.0,94.0
SANAPU,9,12,2022,5,No,V,Sí,3,9,20.0,88.0
SANAPU,9,12,2022,6,No,V,Sí,1,7,20.0,88.0
SANAPU,9,12,2022,7,No,V,Sí,14,6,20.0,88.0
SANAPU,9,12,2022,8,No,V,Sí,13,3,21.0,83.0
SANAPU,9,12,2022,9,No,V,Sí,14,5,22.0,83.0
SANAPU,9,12,2022,10,No,V,Sí,22,13,22.0,83.0
SANAPU,9,12,2022,11,No,V,Sí,22,13,23.0,78.0
SANAPU,9,12,2022,12,No,V,Sí,14,13,24.0,69.0
SANAPU,9,12,2022,13,No,V,Sí,21,21,24.0,74.0
SANAPU,9,12,2022,14,No,V,Sí,40,17,24.0,69.0
SANAPU,9,12,2022,15,No,V,Sí,30,16,24.0,74.0
SANAPU,9,12,2022,16,No,V,Sí,31,20,24.0,78.0
SANAPU,9,12,2022,17,No,V,Sí,17,12,22.0,88.0
SANAPU,9,12,2022,18,No,V,Sí,24,30,22.0,88.0
SANAPU,9,12,2022,19,No,V,Sí,36,18,21.0,88.0
SANAPU,9,12,2022,20,No,V,Sí,55,33,21.0,88.0
SANAPU,9,12,2022,21,No,V,Sí,27,28,21.0,88.0
SANAPU,9,12,2022,22,No,V,Sí,16,16,21.0,88.0
SANAPU,9,12,2022,23,No,V,Sí,25,23,20.0,94.0
SANAPU,10,12,2022,0,No,S,No,16,22,21.0,88.0
SANAPU,10,12,2022,1,No,S,No,2,26,21.0,88.0
SANAPU,10,12,2022,2,No,S,No,4,28,21.0,88.0
SANAPU,10,12,2022,3,No,S,No,1,15,20.0,88.0
SANAPU,10,12,2022,4,No,S,No,0,22,21.0,88.0
SANAPU,10,12,2022,5,No,S,No,0,10,20.0,94.0
SANAPU,10,12,2022,6,No,S,No,3,8,20.0,88.0
SANAPU,10,12,2022,7,No,S,No,6,3,20.0,88.0
SANAPU,10,12,2022,8,No,S,No,8,4,20.0,88.0
SANAPU,10,12,2022,9,No,S,No,12,4,21.0,88.0
SANAPU,10,12,2022,10,No,S,No,26,12,22.0,83.0
SANAPU,10,12,2022,11,No,S,No,38,13,23.0,89.0
SANAPU,10,12,2022,12,No,S,No,33,19,24.0,83.0
SANAPU,10,12,2022,13,No,S,No,34,31,24.0,78.0
SANAPU,10,12,2022,14,No,S,No,41,19,23.0,89.0
SANAPU,10,12,2022,15,No,S,No,27,25,23.0,89.0
SANAPU,10,12,2022,16,No,S,No,15,35,23.0,89.0
SANAPU,10,12,2022,17,No,S,No,23,28,22.0,88.0
SANAPU,10,12,2022,18,No,S,No,43,29,22.0,88.0
SANAPU,10,12,2022,19,No,S,No,40,26,23.0,83.0
SANAPU,10,12,2022,20,No,S,No,80,25,22.0,88.0
SANAPU,10,12,2022,21,No,S,No,44,26,22.0,88.0
SANAPU,10,12,2022,22,No,S,No,25,24,22.0,88.0
SANAPU,10,12,2022,23,No,S,No,27,27,21.0,88.0
SANAPU,11,12,2022,0,No,D,No,40,41,20.0,94.0
SANAPU,11,12,2022,1,No,D,No,21,33,20.0,94.0
SANAPU,11,12,2022,2,No,D,No,2,26,20.0,94.0
SANAPU,11,12,2022,3,No,D,No,3,35,20.0,94.0
SANAPU,11,12,2022,4,No,D,No,1,34,20.0,94.0
SANAPU,11,12,2022,5,No,D,No,0,35,20.0,88.0
SANAPU,11,12,2022,6,No,D,No,0,18,20.0,94.0
SANAPU,11,12,2022,7,No,D,No,8,5,20.0,88.0
SANAPU,11,12,2022,8,No,D,No,12,7,20.0,94.0
SANAPU,11,12,2022,9,No,D,No,23,9,22.0,88.0
SANAPU,11,12,2022,10,No,D,No,38,16,23.0,83.0
SANAPU,11,12,2022,11,No,D,No,68,26,23.0,83.0
SANAPU,11,12,2022,12,No,D,No,77,28,23.0,89.0
SANAPU,11,12,2022,13,No,D,No,52,54,23.0,89.0
SANAPU,11,12,2022,14,No,D,No,24,50,23.0,89.0
SANAPU,11,12,2022,15,No,D,No,20,39,23.0,89.0
SANAPU,11,12,2022,16,No,D,No,11,31,23.0,89.0
SANAPU,11,12,2022,17,No,D,No,19,50,23.0,89.0
SANAPU,11,12,2022,18,No,D,No,31,38,23.0,89.0
SANAPU,11,12,2022,19,No,D,No,18,15,22.0,94.0
SANAPU,11,12,2022,20,No,D,No,15,24,22.0,94.0
SANAPU,11,12,2022,21,No,D,No,3,18,21.0,100.0
SANAPU,11,12,2022,22,No,D,No,0,23,21.0,94.0
SANAPU,11,12,2022,23,No,D,No,1,21,21.0,94.0
SANAPU,12,12,2022,0,No,L,Sí,1,10,20.0,94.0
SANAPU,12,12,2022,1,No,L,Sí,0,3,20.0,88.0
SANAPU,12,12,2022,3,No,L,Sí,0,1,20.0,88.0
SANAPU,12,12,2022,5,No,L,Sí,2,1,19.0,88.0
SANAPU,12,12,2022,6,No,L,Sí,5,1,19.0,94.0
SANAPU,12,12,2022,7,No,L,Sí,13,1,19.0,88.0
SANAPU,12,12,2022,8,No,L,Sí,16,3,19.0,88.0
SANAPU,12,12,2022,9,No,L,Sí,20,5,22.0,88.0
SANAPU,12,12,2022,10,No,L,Sí,11,5,24.0,78.0
SANAPU,12,12,2022,11,No,L,Sí,22,18,23.0,89.0
SANAPU,12,12,2022,12,No,L,Sí,17,12,24.0,74.0
SANAPU,12,12,2022,13,No,L,Sí,13,19,24.0,78.0
SANAPU,12,12,2022,14,No,L,Sí,11,18,23.0,83.0
SANAPU,12,12,2022,15,No,L,Sí,13,23,23.0,83.0
SANAPU,12,12,2022,16,No,L,Sí,10,18,22.0,88.0
SANAPU,12,12,2022,17,No,L,Sí,8,11,22.0,88.0
SANAPU,12,12,2022,18,No,L,Sí,9,7,22.0,88.0
SANAPU,12,12,2022,19,No,L,Sí,8,9,22.0,88.0
SANAPU,12,12,2022,20,No,L,Sí,5,17,21.0,94.0
SANAPU,12,12,2022,21,No,L,Sí,5,7,21.0,88.0
SANAPU,12,12,2022,22,No,L,Sí,2,10,20.0,94.0
SANAPU,12,12,2022,23,No,L,Sí,0,5,20.0,94.0
SANAPU,13,12,2022,0,No,M,Sí,0,5,19.0,100.0
SANAPU,13,12,2022,1,No,M,Sí,0,1,19.0,94.0
SANAPU,13,12,2022,2,No,M,Sí,0,2,19.0,94.0
SANAPU,13,12,2022,5,No,M,Sí,1,0,19.0,94.0
SANAPU,13,12,2022,6,No,M,Sí,7,1,19.0,94.0
SANAPU,13,12,2022,7,No,M,Sí,15,1,18.0,100.0
SANAPU,13,12,2022,8,No,M,Sí,15,3,21.0,100.0
SANAPU,13,12,2022,9,No,M,Sí,15,2,22.0,83.0
SANAPU,13,12,2022,10,No,M,Sí,9,5,23.0,89.0
SANAPU,13,12,2022,11,No,M,Sí,23,7,24.0,78.0
SANAPU,13,12,2022,12,No,M,Sí,17,10,23.0,83.0
SANAPU,13,12,2022,13,No,M,Sí,16,17,24.0,74.0
SANAPU,13,12,2022,14,No,M,Sí,18,13,23.0,89.0
SANAPU,13,12,2022,15,No,M,Sí,14,23,24.0,83.0
SANAPU,13,12,2022,16,No,M,Sí,18,19,23.0,89.0
SANAPU,13,12,2022,17,No,M,Sí,9,19,23.0,89.0
SANAPU,13,12,2022,18,No,M,Sí,8,23,23.0,89.0
SANAPU,13,12,2022,19,No,M,Sí,9,11,22.0,94.0
SANAPU,13,12,2022,20,No,M,Sí,5,17,22.0,94.0
SANAPU,13,12,2022,21,No,M,Sí,5,12,22.0,88.0
SANAPU,13,12,2022,22,No,M,Sí,2,9,22.0,83.0
SANAPU,13,12,2022,23,No,M,Sí,0,3,21.0,83.0
SANAPU,14,12,2022,0,No,X,Sí,1,4,20.0,83.0
SANAPU,14,12,2022,1,No,X,Sí,0,2,20.0,83.0
SANAPU,14,12,2022,4,No,X,Sí,0,1,21.0,78.0
SANAPU,14,12,2022,5,No,X,Sí,2,0,20.0,78.0
SANAPU,14,12,2022,6,No,X,Sí,6,1,20.0,78.0
SANAPU,14,12,2022,7,No,X,Sí,9,1,20.0,83.0
SANAPU,14,12,2022,8,No,X,Sí,14,2,21.0,78.0
SANAPU,14,12,2022,9,No,X,Sí,16,5,23.0,83.0
SANAPU,14,12,2022,10,No,X,Sí,21,9,23.0,89.0
SANAPU,14,12,2022,11,No,X,Sí,23,11,24.0,83.0
SANAPU,14,12,2022,12,No,X,Sí,13,15,24.0,83.0
SANAPU,14,12,2022,13,No,X,Sí,12,15,23.0,89.0
SANAPU,14,12,2022,14,No,X,Sí,19,14,24.0,83.0
SANAPU,14,12,2022,15,No,X,Sí,12,26,23.0,89.0
SANAPU,14,12,2022,16,No,X,Sí,13,20,25.0,61.0
SANAPU,14,12,2022,17,No,X,Sí,10,16,23.0,73.0
SANAPU,14,12,2022,18,No,X,Sí,11,17,23.0,65.0
SANAPU,14,12,2022,19,No,X,Sí,14,9,22.0,69.0
SANAPU,14,12,2022,20,No,X,Sí,9,15,22.0,64.0
SANAPU,14,12,2022,21,No,X,Sí,3,16,22.0,69.0
SANAPU,14,12,2022,22,No,X,Sí,0,8,21.0,78.0
SANAPU,14,12,2022,23,No,X,Sí,2,9,20.0,78.0
SANAPU,15,12,2022,0,No,J,Sí,1,7,20.0,73.0
SANAPU,15,12,2022,5,No,J,Sí,2,0,19.0,68.0
SANAPU,15,12,2022,6,No,J,Sí,5,3,19.0,68.0
SANAPU,15,12,2022,7,No,J,Sí,18,2,19.0,68.0
SANAPU,15,12,2022,8,No,J,Sí,14,4,19.0,64.0
SANAPU,15,12,2022,9,No,J,Sí,9,2,21.0,60.0
SANAPU,15,12,2022,10,No,J,Sí,16,8,22.0,57.0
SANAPU,15,12,2022,11,No,J,Sí,11,9,23.0,53.0
SANAPU,15,12,2022,12,No,J,Sí,20,9,24.0,54.0
SANAPU,15,12,2022,13,No,J,Sí,25,15,23.0,57.0
SANAPU,15,12,2022,14,No,J,Sí,40,25,23.0,53.0
SANAPU,15,12,2022,15,No,J,Sí,22,22,23.0,57.0
SANAPU,15,12,2022,16,No,J,Sí,15,20,22.0,60.0
SANAPU,15,12,2022,17,No,J,Sí,16,17,22.0,57.0
SANAPU,15,12,2022,18,No,J,Sí,14,19,21.0,64.0
SANAPU,15,12,2022,19,No,J,Sí,15,16,21.0,64.0
SANAPU,15,12,2022,20,No,J,Sí,13,27,21.0,64.0
SANAPU,15,12,2022,21,No,J,Sí,5,12,19.0,73.0
SANAPU,15,12,2022,22,No,J,Sí,7,10,19.0,78.0
SANAPU,15,12,2022,23,No,J,Sí,10,17,18.0,83.0
SANAPU,16,12,2022,0,No,V,Sí,7,6,19.0,78.0
SANAPU,16,12,2022,1,No,V,Sí,4,5,18.0,83.0
SANAPU,16,12,2022,2,No,V,Sí,2,4,19.0,68.0
SANAPU,16,12,2022,3,No,V,Sí,0,7,20.0,64.0
SANAPU,16,12,2022,4,No,V,Sí,0,7,19.0,73.0
SANAPU,16,12,2022,5,No,V,Sí,2,8,18.0,83.0
SANAPU,16,12,2022,6,No,V,Sí,5,7,18.0,83.0
SANAPU,16,12,2022,7,No,V,Sí,16,3,19.0,73.0
SANAPU,16,12,2022,8,No,V,Sí,19,5,19.0,68.0
SANAPU,16,12,2022,9,No,V,Sí,18,6,21.0,64.0
SANAPU,16,12,2022,10,No,V,Sí,22,10,22.0,57.0
SANAPU,16,12,2022,11,No,V,Sí,20,17,22.0,60.0
SANAPU,16,12,2022,12,No,V,Sí,27,16,22.0,60.0
SANAPU,16,12,2022,13,No,V,Sí,53,22,23.0,57.0
SANAPU,16,12,2022,14,No,V,Sí,119,28,23.0,57.0
SANAPU,16,12,2022,15,No,V,Sí,25,20,22.0,60.0
SANAPU,16,12,2022,16,No,V,Sí,23,24,22.0,60.0
SANAPU,16,12,2022,17,No,V,Sí,27,30,21.0,64.0
SANAPU,16,12,2022,18,No,V,Sí,34,29,20.0,68.0
SANAPU,16,12,2022,19,No,V,Sí,55,60,19.0,68.0
SANAPU,16,12,2022,20,No,V,Sí,39,35,19.0,73.0
SANAPU,16,12,2022,21,No,V,Sí,30,29,19.0,68.0
SANAPU,16,12,2022,22,No,V,Sí,17,20,19.0,73.0
SANAPU,16,12,2022,23,No,V,Sí,29,26,19.0,73.0
SANAPU,17,12,2022,0,No,S,No,17,40,19.0,73.0
SANAPU,17,12,2022,1,No,S,No,11,36,19.0,73.0
SANAPU,17,12,2022,2,No,S,No,2,19,19.0,68.0
SANAPU,17,12,2022,3,No,S,No,0,28,18.0,73.0
SANAPU,17,12,2022,4,No,S,No,0,25,19.0,68.0
SANAPU,17,12,2022,5,No,S,No,2,11,19.0,73.0
SANAPU,17,12,2022,6,No,S,No,2,9,19.0,73.0
SANAPU,17,12,2022,7,No,S,No,11,12,19.0,68.0
SANAPU,17,12,2022,8,No,S,No,10,8,20.0,64.0
SANAPU,17,12,2022,9,No,S,No,22,11,20.0,64.0
SANAPU,17,12,2022,10,No,S,No,36,13,21.0,60.0
SANAPU,17,12,2022,11,No,S,No,24,17,21.0,60.0
